#(id,from,to,speed,planTime)
(11643, 6, 29, 4, 1)
(11644, 13, 31, 6, 1)
(11645, 30, 8, 6, 3)
(11646, 21, 1, 2, 3)
(11647, 15, 35, 6, 2)
(11648, 34, 1, 4, 1)
(11649, 30, 10, 2, 3)
(11650, 32, 13, 4, 3)
(11651, 18, 36, 6, 2)
(11652, 3, 36, 4, 1)
(11653, 33, 5, 4, 3)
(11654, 11, 34, 4, 2)
(11655, 25, 5, 4, 2)
(11656, 29, 10, 6, 3)
(11657, 10, 36, 2, 1)
(11658, 34, 8, 6, 1)
(11659, 12, 35, 6, 3)
(11660, 33, 12, 2, 1)
(11661, 26, 6, 2, 1)
(11662, 1, 28, 4, 3)
(11663, 12, 34, 6, 3)
(11664, 17, 36, 4, 1)
(11665, 29, 9, 4, 2)
(11666, 14, 33, 4, 1)
(11667, 34, 11, 4, 3)
(11668, 19, 1, 6, 2)
(11669, 9, 27, 2, 3)
(11670, 6, 31, 4, 2)
(11671, 9, 34, 6, 1)
(11672, 18, 36, 6, 3)
(11673, 12, 36, 6, 1)
(11674, 24, 6, 2, 2)
(11675, 34, 6, 2, 2)
(11676, 8, 32, 6, 1)
(11677, 30, 11, 6, 3)
(11678, 22, 4, 2, 2)
(11679, 34, 10, 2, 3)
(11680, 4, 33, 2, 3)
(11681, 2, 24, 4, 3)
(11682, 15, 36, 6, 1)
(11683, 21, 1, 6, 1)
(11684, 8, 29, 6, 1)
(11685, 9, 27, 2, 1)
(11686, 35, 1, 4, 2)
(11687, 12, 30, 6, 3)
(11688, 12, 33, 2, 2)
(11689, 6, 24, 4, 3)
(11690, 6, 34, 2, 3)
(11691, 23, 1, 2, 3)
(11692, 28, 2, 2, 2)
(11693, 8, 31, 6, 2)
(11694, 26, 6, 4, 3)
(11695, 13, 35, 2, 2)
(11696, 10, 34, 4, 3)
(11697, 14, 36, 6, 2)
(11698, 1, 21, 2, 1)
(11699, 15, 33, 4, 3)
(11700, 4, 31, 6, 1)
(11701, 12, 32, 6, 1)
(11702, 17, 35, 4, 1)
(11703, 33, 12, 2, 1)
(11704, 31, 13, 6, 2)
(11705, 27, 4, 2, 2)
(11706, 14, 34, 6, 3)
(11707, 15, 36, 6, 3)
(11708, 1, 31, 2, 3)
(11709, 25, 4, 2, 1)
(11710, 34, 5, 2, 3)
(11711, 19, 1, 6, 1)
(11712, 32, 2, 6, 3)
(11713, 9, 35, 4, 3)
(11714, 4, 27, 2, 3)
(11715, 1, 35, 2, 3)
(11716, 33, 9, 4, 3)
(11717, 30, 6, 2, 1)
(11718, 10, 30, 6, 3)
(11719, 18, 36, 6, 1)
(11720, 7, 30, 2, 3)
(11721, 12, 32, 2, 3)
(11722, 28, 9, 6, 2)
(11723, 25, 6, 6, 2)
(11724, 2, 22, 4, 2)
(11725, 34, 9, 6, 1)
(11726, 24, 4, 4, 2)
(11727, 35, 6, 2, 1)
(11728, 24, 1, 4, 2)
(11729, 3, 22, 4, 1)
(11730, 17, 36, 6, 1)
(11731, 23, 3, 4, 3)
(11732, 36, 6, 2, 1)
(11733, 33, 14, 6, 1)
(11734, 33, 7, 2, 1)
(11735, 15, 36, 6, 3)
(11736, 19, 1, 4, 3)
(11737, 17, 36, 2, 3)
(11738, 14, 35, 2, 3)
(11739, 24, 5, 6, 2)
(11740, 7, 36, 6, 1)
(11741, 25, 2, 2, 1)
(11742, 24, 6, 4, 1)
(11743, 20, 2, 2, 1)
(11744, 20, 1, 6, 2)
(11745, 8, 30, 2, 1)
(11746, 1, 26, 4, 1)
(11747, 1, 22, 2, 3)
(11748, 1, 34, 6, 1)
(11749, 16, 36, 6, 3)
(11750, 17, 35, 6, 1)
(11751, 11, 36, 6, 2)
(11752, 9, 34, 2, 3)
(11753, 20, 1, 4, 3)
(11754, 1, 32, 4, 3)
(11755, 11, 29, 6, 2)
(11756, 24, 4, 4, 2)
(11757, 6, 25, 4, 1)
(11758, 22, 2, 4, 1)
(11759, 29, 8, 4, 1)
(11760, 29, 11, 4, 3)
(11761, 10, 30, 4, 3)
(11762, 35, 10, 4, 2)
(11763, 34, 7, 4, 2)
(11764, 16, 36, 2, 1)
(11765, 30, 2, 2, 2)
(11766, 20, 2, 2, 2)
(11767, 6, 25, 4, 1)
(11768, 1, 24, 4, 1)
(11769, 33, 3, 2, 2)
(11770, 13, 31, 4, 3)
(11771, 6, 26, 6, 3)
(11772, 8, 31, 4, 3)
(11773, 5, 29, 6, 3)
(11774, 4, 31, 6, 1)
(11775, 22, 2, 2, 2)
(11776, 14, 36, 4, 3)
(11777, 23, 1, 6, 1)
(11778, 34, 3, 6, 3)
(11779, 9, 31, 2, 1)
(11780, 35, 16, 6, 1)
(11781, 4, 23, 2, 1)
(11782, 30, 1, 4, 2)
(11783, 15, 35, 4, 3)
(11784, 18, 36, 2, 1)
(11785, 17, 36, 2, 1)
(11786, 36, 4, 2, 1)
(11787, 14, 33, 2, 2)
(11788, 22, 3, 2, 2)
(11789, 20, 1, 2, 2)
(11790, 20, 2, 2, 2)
(11791, 30, 6, 6, 1)
(11792, 8, 35, 6, 3)
(11793, 6, 34, 2, 1)
(11794, 10, 32, 6, 1)
(11795, 1, 32, 2, 3)
(11796, 27, 8, 6, 1)
(11797, 22, 3, 6, 3)
(11798, 34, 2, 4, 2)
(11799, 16, 36, 4, 1)
(11800, 27, 3, 4, 2)
(11801, 26, 6, 4, 1)
(11802, 23, 4, 2, 3)
(11803, 5, 31, 6, 2)
(11804, 9, 28, 4, 1)
(11805, 27, 2, 6, 2)
(11806, 12, 34, 4, 2)
(11807, 28, 6, 2, 2)
(11808, 24, 3, 6, 1)
(11809, 28, 3, 4, 3)
(11810, 4, 31, 2, 2)
(11811, 8, 36, 6, 1)
(11812, 35, 3, 2, 1)
(11813, 6, 26, 2, 2)
(11814, 17, 35, 4, 3)
(11815, 26, 7, 2, 1)
(11816, 30, 3, 6, 3)
(11817, 16, 35, 4, 2)
(11818, 14, 33, 2, 3)
(11819, 17, 36, 6, 2)
(11820, 28, 7, 6, 3)
(11821, 23, 2, 2, 3)
(11822, 16, 35, 6, 2)
(11823, 11, 31, 2, 3)
(11824, 14, 32, 6, 1)
(11825, 12, 30, 2, 2)
(11826, 32, 6, 4, 2)
(11827, 33, 9, 4, 1)
(11828, 30, 8, 4, 3)
(11829, 26, 8, 4, 1)
(11830, 32, 13, 2, 3)
(11831, 16, 36, 2, 1)
(11832, 4, 28, 4, 1)
(11833, 36, 1, 4, 1)
(11834, 12, 33, 4, 3)
(11835, 1, 21, 2, 1)
(11836, 7, 28, 4, 2)
(11837, 18, 36, 4, 2)
(11838, 8, 30, 6, 3)
(11839, 20, 2, 2, 3)
(11840, 36, 9, 6, 1)
(11841, 28, 5, 6, 3)
(11842, 5, 35, 2, 1)
(11843, 20, 1, 2, 3)
(11844, 23, 5, 2, 2)
(11845, 14, 32, 2, 3)
(11846, 16, 34, 4, 3)
(11847, 23, 3, 6, 2)
(11848, 12, 36, 4, 1)
(11849, 30, 6, 2, 2)
(11850, 3, 27, 4, 1)
(11851, 18, 36, 4, 1)
(11852, 18, 36, 4, 1)
(11853, 33, 6, 4, 3)
(11854, 13, 34, 6, 2)
(11855, 34, 2, 4, 3)
(11856, 13, 31, 2, 3)
(11857, 23, 2, 2, 3)
(11858, 9, 27, 4, 1)
(11859, 12, 34, 2, 3)
(11860, 18, 36, 2, 2)
(11861, 32, 4, 4, 1)
(11862, 6, 35, 6, 3)
(11863, 23, 2, 2, 3)
(11864, 13, 34, 2, 1)
(11865, 1, 28, 2, 1)
(11866, 22, 4, 4, 3)
(11867, 13, 31, 4, 3)
(11868, 28, 10, 4, 3)
(11869, 3, 28, 6, 2)
(11870, 26, 8, 6, 2)
(11871, 30, 6, 4, 3)
(11872, 35, 2, 2, 1)
(11873, 18, 36, 4, 2)
(11874, 1, 21, 4, 2)
(11875, 8, 33, 4, 1)
(11876, 29, 2, 6, 2)
(11877, 10, 31, 6, 3)
(11878, 23, 3, 2, 3)
(11879, 5, 23, 4, 1)
(11880, 34, 3, 2, 3)
(11881, 19, 1, 6, 1)
(11882, 2, 22, 6, 2)
(11883, 29, 1, 2, 2)
(11884, 30, 4, 2, 1)
(11885, 24, 5, 4, 1)
(11886, 22, 1, 4, 1)
(11887, 33, 3, 4, 2)
(11888, 23, 1, 6, 1)
(11889, 36, 16, 4, 2)
(11890, 22, 2, 6, 3)
(11891, 36, 1, 6, 2)
(11892, 23, 2, 6, 3)
(11893, 24, 4, 6, 2)
(11894, 6, 30, 6, 1)
(11895, 12, 35, 2, 1)
(11896, 11, 36, 2, 3)
(11897, 33, 7, 2, 3)
(11898, 4, 31, 2, 1)
(11899, 24, 1, 4, 1)
(11900, 30, 5, 6, 3)
(11901, 29, 3, 4, 3)
(11902, 33, 2, 4, 2)
(11903, 2, 36, 4, 1)
(11904, 5, 27, 6, 3)
(11905, 34, 12, 4, 3)
(11906, 1, 34, 6, 1)
(11907, 18, 36, 6, 1)
(11908, 24, 2, 4, 2)
(11909, 11, 34, 4, 3)
(11910, 19, 1, 4, 3)
(11911, 9, 27, 2, 3)
(11912, 21, 3, 6, 2)
(11913, 11, 30, 2, 3)
(11914, 10, 36, 4, 1)
(11915, 22, 4, 4, 3)
(11916, 30, 8, 2, 1)
(11917, 27, 4, 4, 3)
(11918, 2, 25, 4, 1)
(11919, 24, 2, 4, 2)
(11920, 5, 28, 6, 1)
(11921, 27, 5, 2, 2)
(11922, 25, 2, 4, 1)
(11923, 3, 23, 2, 2)
(11924, 13, 33, 4, 3)
(11925, 18, 36, 2, 1)
(11926, 10, 35, 6, 2)
(11927, 35, 17, 2, 2)
(11928, 30, 11, 6, 3)
(11929, 18, 36, 2, 3)
(11930, 15, 36, 6, 2)
(11931, 11, 36, 4, 3)
(11932, 22, 4, 6, 2)
(11933, 15, 33, 4, 2)
(11934, 33, 13, 4, 2)
(11935, 8, 30, 6, 2)
(11936, 20, 1, 4, 1)
(11937, 5, 30, 6, 3)
(11938, 23, 2, 4, 1)
(11939, 13, 31, 6, 3)
(11940, 23, 3, 2, 2)
(11941, 31, 1, 2, 1)
(11942, 5, 32, 4, 1)
(11943, 33, 1, 4, 3)
(11944, 20, 1, 6, 2)
(11945, 4, 22, 4, 2)
(11946, 24, 6, 2, 2)
(11947, 10, 36, 6, 3)
(11948, 15, 33, 6, 3)
(11949, 1, 32, 6, 3)
(11950, 29, 3, 4, 1)
(11951, 15, 35, 4, 2)
(11952, 11, 29, 4, 3)
(11953, 24, 4, 6, 3)
(11954, 6, 33, 2, 3)
(11955, 24, 4, 2, 1)
(11956, 36, 14, 2, 3)
(11957, 15, 33, 2, 3)
(11958, 11, 36, 4, 1)
(11959, 2, 21, 6, 1)
(11960, 12, 30, 2, 3)
(11961, 32, 10, 4, 1)
(11962, 4, 29, 2, 1)
(11963, 33, 10, 4, 1)
(11964, 6, 29, 6, 3)
(11965, 8, 29, 2, 1)
(11966, 7, 30, 6, 2)
(11967, 10, 30, 6, 1)
(11968, 28, 6, 4, 1)
(11969, 36, 1, 4, 1)
(11970, 10, 34, 4, 3)
(11971, 10, 28, 6, 2)
(11972, 36, 11, 6, 1)
(11973, 35, 16, 4, 2)
(11974, 22, 1, 4, 1)
(11975, 11, 30, 2, 3)
(11976, 24, 6, 2, 3)
(11977, 32, 12, 4, 2)
(11978, 2, 31, 2, 3)
(11979, 16, 34, 4, 2)
(11980, 26, 3, 4, 2)
(11981, 36, 10, 2, 2)
(11982, 24, 4, 4, 2)
(11983, 19, 1, 2, 2)
(11984, 9, 33, 6, 2)
(11985, 29, 3, 2, 3)
(11986, 17, 35, 6, 2)
(11987, 27, 6, 2, 1)
(11988, 5, 36, 4, 3)
(11989, 26, 5, 6, 1)
(11990, 17, 35, 2, 3)
(11991, 19, 1, 6, 1)
(11992, 18, 36, 6, 2)
(11993, 14, 36, 4, 3)
(11994, 7, 32, 4, 2)
(11995, 4, 26, 2, 2)
(11996, 30, 8, 2, 1)
(11997, 9, 30, 4, 3)
(11998, 10, 28, 2, 3)
(11999, 15, 36, 2, 1)
(12000, 29, 2, 6, 3)
(12001, 16, 36, 2, 1)
(12002, 9, 31, 4, 2)
(12003, 16, 35, 4, 2)
(12004, 20, 2, 6, 1)
(12005, 3, 25, 6, 3)
(12006, 10, 36, 6, 2)
(12007, 12, 36, 6, 2)
(12008, 2, 33, 2, 3)
(12009, 30, 9, 6, 1)
(12010, 23, 5, 2, 1)
(12011, 31, 4, 6, 1)
(12012, 35, 5, 2, 1)
(12013, 16, 36, 4, 2)
(12014, 1, 22, 2, 3)
(12015, 31, 6, 6, 2)
(12016, 36, 14, 4, 2)
(12017, 35, 15, 6, 2)
(12018, 23, 5, 6, 2)
(12019, 21, 1, 4, 2)
(12020, 13, 35, 6, 1)
(12021, 21, 2, 6, 2)
(12022, 31, 4, 2, 1)
(12023, 24, 3, 2, 1)
(12024, 26, 5, 6, 1)
(12025, 11, 35, 2, 2)
(12026, 1, 32, 2, 3)
(12027, 2, 26, 4, 3)
(12028, 36, 7, 4, 3)
(12029, 31, 2, 2, 2)
(12030, 2, 29, 4, 3)
(12031, 15, 36, 6, 2)
(12032, 23, 2, 4, 3)
(12033, 1, 32, 4, 3)
(12034, 9, 32, 2, 1)
(12035, 21, 2, 2, 1)
(12036, 14, 33, 4, 3)
(12037, 32, 6, 4, 1)
(12038, 11, 35, 2, 1)
(12039, 23, 2, 2, 1)
(12040, 10, 35, 2, 3)
(12041, 15, 34, 4, 2)
(12042, 20, 1, 4, 2)
(12043, 5, 33, 4, 2)
(12044, 34, 2, 6, 2)
(12045, 10, 34, 4, 2)
(12046, 1, 27, 6, 1)
(12047, 20, 1, 6, 3)
