#(id,from,to,speed,planTime)
(11643, 31, 13, 4, 1)
(11644, 26, 5, 4, 6)
(11645, 17, 35, 2, 6)
(11646, 29, 2, 2, 4)
(11647, 3, 27, 6, 6)
(11648, 32, 8, 4, 3)
(11649, 18, 36, 2, 5)
(11650, 24, 6, 4, 5)
(11651, 29, 7, 4, 2)
(11652, 3, 31, 6, 2)
(11653, 16, 34, 2, 6)
(11654, 12, 32, 6, 2)
(11655, 8, 36, 4, 5)
(11656, 23, 1, 4, 5)
(11657, 7, 34, 4, 4)
(11658, 5, 28, 6, 4)
(11659, 17, 35, 6, 1)
(11660, 27, 1, 4, 5)
(11661, 33, 13, 6, 3)
(11662, 2, 35, 2, 2)
(11663, 18, 36, 4, 3)
(11664, 18, 36, 2, 1)
(11665, 13, 36, 2, 4)
(11666, 27, 8, 4, 3)
(11667, 22, 1, 4, 6)
(11668, 12, 31, 6, 3)
(11669, 5, 24, 4, 2)
(11670, 33, 15, 4, 2)
(11671, 34, 12, 6, 5)
(11672, 16, 36, 2, 1)
(11673, 5, 24, 6, 4)
(11674, 31, 8, 2, 1)
(11675, 3, 31, 4, 5)
(11676, 5, 35, 6, 6)
(11677, 30, 12, 4, 3)
(11678, 34, 13, 6, 4)
(11679, 6, 36, 4, 2)
(11680, 17, 36, 6, 3)
(11681, 9, 36, 2, 5)
(11682, 15, 36, 6, 4)
(11683, 8, 31, 6, 5)
(11684, 1, 19, 4, 5)
(11685, 36, 9, 2, 2)
(11686, 8, 29, 2, 4)
(11687, 13, 36, 4, 1)
(11688, 14, 35, 6, 6)
(11689, 32, 13, 6, 1)
(11690, 22, 3, 6, 1)
(11691, 7, 28, 4, 3)
(11692, 30, 9, 2, 5)
(11693, 5, 31, 2, 4)
(11694, 23, 1, 2, 3)
(11695, 17, 35, 6, 4)
(11696, 19, 1, 6, 6)
(11697, 13, 31, 4, 1)
(11698, 28, 10, 4, 2)
(11699, 12, 31, 4, 1)
(11700, 4, 32, 4, 1)
(11701, 19, 1, 6, 5)
(11702, 5, 34, 6, 6)
(11703, 21, 1, 4, 4)
(11704, 17, 36, 4, 5)
(11705, 16, 35, 2, 1)
(11706, 16, 34, 6, 4)
(11707, 7, 33, 2, 2)
(11708, 7, 26, 4, 3)
(11709, 36, 11, 4, 6)
(11710, 10, 31, 4, 3)
(11711, 22, 1, 4, 4)
(11712, 13, 32, 2, 3)
(11713, 17, 35, 2, 5)
(11714, 1, 30, 6, 2)
(11715, 30, 1, 6, 1)
(11716, 15, 35, 6, 3)
(11717, 8, 29, 2, 1)
(11718, 29, 7, 2, 4)
(11719, 19, 1, 4, 5)
(11720, 2, 28, 6, 3)
(11721, 27, 5, 2, 3)
(11722, 7, 32, 4, 5)
(11723, 4, 23, 2, 6)
(11724, 12, 30, 2, 2)
(11725, 10, 36, 4, 2)
(11726, 13, 31, 4, 3)
(11727, 1, 24, 2, 5)
(11728, 24, 1, 6, 4)
(11729, 31, 1, 6, 2)
(11730, 2, 29, 6, 4)
(11731, 33, 3, 6, 2)
(11732, 36, 11, 2, 5)
(11733, 14, 33, 2, 2)
(11734, 21, 3, 6, 3)
(11735, 29, 4, 2, 3)
(11736, 35, 5, 4, 5)
(11737, 34, 2, 2, 6)
(11738, 4, 26, 6, 6)
(11739, 10, 28, 4, 5)
(11740, 24, 3, 4, 6)
(11741, 14, 36, 4, 5)
(11742, 6, 30, 6, 4)
(11743, 14, 32, 4, 6)
(11744, 21, 3, 2, 2)
(11745, 35, 4, 6, 2)
(11746, 24, 4, 2, 6)
(11747, 4, 35, 2, 1)
(11748, 20, 2, 2, 3)
(11749, 7, 33, 4, 4)
(11750, 8, 26, 2, 3)
(11751, 28, 5, 4, 3)
(11752, 36, 13, 4, 4)
(11753, 13, 35, 6, 3)
(11754, 10, 36, 6, 1)
(11755, 1, 26, 2, 6)
(11756, 24, 6, 6, 6)
(11757, 6, 30, 6, 4)
(11758, 16, 34, 6, 5)
(11759, 18, 36, 2, 6)
(11760, 36, 8, 6, 6)
(11761, 24, 5, 6, 4)
(11762, 2, 28, 6, 3)
(11763, 29, 7, 2, 2)
(11764, 31, 4, 2, 2)
(11765, 31, 6, 6, 6)
(11766, 2, 35, 4, 3)
(11767, 7, 29, 4, 6)
(11768, 28, 2, 2, 2)
(11769, 1, 34, 2, 1)
(11770, 9, 33, 2, 4)
(11771, 21, 1, 4, 2)
(11772, 2, 35, 4, 2)
(11773, 3, 21, 4, 3)
(11774, 32, 9, 6, 1)
(11775, 26, 8, 6, 1)
(11776, 3, 27, 6, 3)
(11777, 10, 28, 6, 4)
(11778, 10, 31, 4, 2)
(11779, 28, 1, 4, 4)
(11780, 26, 4, 6, 1)
(11781, 8, 36, 6, 2)
(11782, 24, 2, 6, 3)
(11783, 31, 5, 2, 1)
(11784, 16, 34, 6, 2)
(11785, 26, 4, 4, 5)
(11786, 29, 8, 4, 5)
(11787, 34, 15, 2, 4)
(11788, 5, 34, 2, 2)
(11789, 27, 3, 4, 1)
(11790, 25, 5, 4, 3)
(11791, 30, 3, 4, 2)
(11792, 26, 5, 6, 6)
(11793, 8, 31, 4, 2)
(11794, 27, 7, 4, 1)
(11795, 33, 15, 4, 6)
(11796, 18, 36, 4, 6)
(11797, 19, 1, 6, 4)
(11798, 14, 34, 6, 2)
(11799, 24, 5, 4, 6)
(11800, 2, 21, 6, 5)
(11801, 9, 28, 6, 1)
(11802, 18, 36, 2, 2)
(11803, 4, 36, 6, 2)
(11804, 17, 35, 4, 4)
(11805, 26, 6, 2, 3)
(11806, 24, 6, 6, 5)
(11807, 18, 36, 6, 1)
(11808, 20, 1, 2, 5)
(11809, 20, 2, 2, 3)
(11810, 7, 25, 6, 2)
(11811, 2, 21, 2, 2)
(11812, 21, 2, 2, 5)
(11813, 11, 34, 2, 1)
(11814, 33, 2, 6, 6)
(11815, 6, 25, 6, 3)
(11816, 31, 2, 6, 3)
(11817, 29, 1, 2, 1)
(11818, 1, 20, 6, 6)
(11819, 1, 23, 4, 1)
(11820, 3, 28, 2, 5)
(11821, 30, 7, 4, 2)
(11822, 14, 34, 2, 2)
(11823, 2, 23, 4, 6)
(11824, 31, 1, 4, 2)
(11825, 16, 35, 2, 1)
(11826, 12, 30, 4, 2)
(11827, 22, 1, 6, 1)
(11828, 22, 3, 6, 1)
(11829, 7, 32, 4, 3)
(11830, 24, 1, 6, 2)
(11831, 2, 22, 4, 2)
(11832, 13, 31, 2, 2)
(11833, 25, 7, 6, 6)
(11834, 13, 36, 2, 3)
(11835, 12, 34, 2, 6)
(11836, 6, 31, 2, 1)
(11837, 20, 1, 6, 1)
(11838, 29, 8, 2, 4)
(11839, 7, 26, 2, 6)
(11840, 21, 2, 4, 2)
(11841, 18, 36, 2, 1)
(11842, 36, 3, 4, 1)
(11843, 14, 36, 6, 3)
(11844, 21, 2, 6, 2)
(11845, 28, 1, 6, 6)
(11846, 13, 34, 4, 5)
(11847, 28, 2, 2, 5)
(11848, 8, 31, 4, 3)
(11849, 31, 10, 2, 3)
(11850, 18, 36, 4, 1)
(11851, 18, 36, 6, 5)
(11852, 2, 30, 6, 1)
(11853, 1, 35, 6, 6)
(11854, 6, 36, 4, 6)
(11855, 21, 3, 4, 6)
(11856, 16, 36, 2, 1)
(11857, 1, 33, 6, 1)
(11858, 30, 12, 6, 4)
(11859, 8, 29, 4, 2)
(11860, 10, 36, 2, 5)
(11861, 17, 35, 6, 2)
(11862, 12, 34, 2, 3)
(11863, 3, 27, 2, 5)
(11864, 10, 30, 2, 4)
(11865, 8, 32, 2, 2)
(11866, 8, 30, 2, 3)
(11867, 36, 14, 4, 3)
(11868, 19, 1, 2, 4)
(11869, 1, 27, 4, 1)
(11870, 22, 3, 4, 1)
(11871, 15, 36, 6, 2)
(11872, 26, 3, 6, 4)
(11873, 22, 3, 2, 2)
(11874, 26, 5, 2, 2)
(11875, 15, 33, 6, 3)
(11876, 33, 9, 2, 5)
(11877, 11, 29, 2, 4)
(11878, 20, 1, 4, 6)
(11879, 21, 3, 2, 3)
(11880, 3, 25, 2, 1)
(11881, 2, 35, 2, 6)
(11882, 3, 29, 4, 4)
(11883, 1, 27, 2, 5)
(11884, 36, 14, 2, 4)
(11885, 13, 34, 6, 6)
(11886, 28, 6, 2, 6)
(11887, 7, 33, 6, 6)
(11888, 12, 32, 2, 6)
(11889, 24, 3, 6, 2)
(11890, 1, 19, 2, 2)
(11891, 32, 2, 6, 5)
(11892, 1, 36, 2, 5)
(11893, 21, 2, 2, 6)
(11894, 27, 7, 6, 3)
(11895, 36, 9, 4, 6)
(11896, 12, 30, 6, 1)
(11897, 25, 3, 2, 6)
(11898, 25, 2, 6, 1)
(11899, 27, 1, 4, 1)
(11900, 13, 31, 4, 3)
(11901, 4, 27, 2, 2)
(11902, 25, 3, 2, 6)
(11903, 11, 36, 4, 3)
(11904, 25, 3, 6, 5)
(11905, 26, 1, 4, 4)
(11906, 12, 33, 2, 4)
(11907, 7, 30, 6, 5)
(11908, 18, 36, 4, 2)
(11909, 15, 36, 4, 6)
(11910, 3, 27, 6, 3)
(11911, 2, 24, 2, 1)
(11912, 34, 6, 4, 6)
(11913, 29, 2, 4, 1)
(11914, 34, 12, 2, 6)
(11915, 8, 36, 2, 6)
(11916, 9, 29, 6, 1)
(11917, 29, 5, 4, 2)
(11918, 20, 2, 4, 6)
(11919, 35, 1, 6, 4)
(11920, 1, 28, 2, 6)
(11921, 29, 1, 6, 3)
(11922, 10, 35, 6, 5)
(11923, 29, 8, 2, 6)
(11924, 16, 36, 4, 5)
(11925, 9, 34, 6, 1)
(11926, 30, 7, 2, 4)
(11927, 14, 36, 2, 3)
(11928, 27, 8, 4, 3)
(11929, 16, 36, 2, 3)
(11930, 5, 31, 4, 4)
(11931, 17, 36, 4, 5)
(11932, 22, 1, 6, 1)
(11933, 15, 34, 6, 2)
(11934, 19, 1, 2, 1)
(11935, 13, 31, 4, 5)
(11936, 7, 34, 4, 5)
(11937, 35, 3, 6, 2)
(11938, 24, 4, 4, 1)
(11939, 20, 1, 2, 2)
(11940, 29, 1, 4, 4)
(11941, 10, 34, 2, 4)
(11942, 15, 35, 2, 4)
(11943, 11, 35, 2, 3)
(11944, 36, 11, 2, 1)
(11945, 24, 4, 6, 5)
(11946, 17, 36, 6, 3)
(11947, 12, 32, 4, 2)
(11948, 28, 4, 4, 6)
(11949, 20, 2, 6, 6)
(11950, 11, 30, 6, 5)
(11951, 36, 3, 4, 1)
(11952, 23, 1, 4, 4)
(11953, 2, 26, 6, 4)
(11954, 36, 5, 4, 4)
(11955, 8, 27, 2, 4)
(11956, 30, 9, 2, 3)
(11957, 12, 33, 2, 3)
(11958, 19, 1, 6, 4)
(11959, 16, 35, 4, 1)
(11960, 36, 17, 6, 6)
(11961, 30, 7, 4, 4)
(11962, 36, 5, 4, 2)
(11963, 16, 35, 6, 1)
(11964, 35, 17, 2, 6)
(11965, 11, 33, 2, 6)
(11966, 21, 1, 2, 5)
(11967, 21, 3, 6, 5)
(11968, 23, 1, 4, 3)
(11969, 36, 7, 2, 4)
(11970, 4, 25, 6, 4)
(11971, 35, 6, 2, 1)
(11972, 22, 1, 6, 1)
(11973, 32, 9, 4, 2)
(11974, 7, 28, 4, 6)
(11975, 24, 1, 6, 2)
(11976, 21, 1, 6, 4)
(11977, 11, 30, 2, 2)
(11978, 34, 10, 2, 5)
(11979, 29, 6, 6, 3)
(11980, 24, 2, 2, 2)
(11981, 13, 33, 4, 3)
(11982, 14, 32, 4, 4)
(11983, 23, 1, 4, 5)
(11984, 11, 31, 4, 4)
(11985, 16, 35, 6, 1)
(11986, 6, 32, 4, 3)
(11987, 27, 3, 6, 4)
(11988, 17, 35, 4, 6)
(11989, 31, 9, 4, 1)
(11990, 2, 29, 2, 3)
(11991, 19, 1, 4, 1)
(11992, 3, 30, 4, 3)
(11993, 12, 30, 6, 1)
(11994, 4, 35, 6, 4)
(11995, 11, 31, 2, 1)
(11996, 21, 3, 2, 5)
(11997, 33, 12, 4, 4)
(11998, 16, 34, 6, 3)
(11999, 34, 14, 2, 4)
(12000, 33, 8, 6, 1)
(12001, 1, 28, 6, 3)
(12002, 22, 2, 6, 3)
(12003, 16, 35, 4, 1)
(12004, 29, 6, 4, 3)
(12005, 17, 35, 4, 1)
(12006, 17, 36, 6, 4)
(12007, 6, 30, 6, 3)
(12008, 33, 4, 6, 4)
(12009, 34, 2, 4, 1)
(12010, 17, 35, 4, 3)
(12011, 22, 2, 6, 1)
(12012, 2, 34, 4, 3)
(12013, 21, 3, 4, 6)
(12014, 11, 33, 4, 4)
(12015, 17, 35, 4, 3)
(12016, 7, 33, 2, 6)
(12017, 17, 36, 4, 4)
(12018, 6, 28, 2, 3)
(12019, 13, 31, 2, 5)
(12020, 5, 26, 4, 1)
(12021, 15, 33, 4, 6)
(12022, 7, 30, 4, 3)
(12023, 19, 1, 2, 6)
(12024, 22, 3, 6, 3)
(12025, 7, 28, 2, 2)
(12026, 27, 2, 6, 3)
(12027, 10, 32, 6, 2)
(12028, 10, 33, 2, 6)
(12029, 2, 34, 4, 1)
(12030, 3, 36, 4, 2)
(12031, 6, 29, 2, 2)
(12032, 31, 11, 4, 6)
(12033, 20, 1, 6, 5)
(12034, 26, 7, 2, 2)
(12035, 17, 36, 4, 4)
(12036, 6, 34, 4, 4)
(12037, 21, 3, 6, 3)
(12038, 3, 30, 4, 3)
(12039, 10, 29, 4, 6)
(12040, 15, 34, 6, 1)
(12041, 10, 33, 2, 5)
(12042, 5, 28, 6, 4)
(12043, 13, 35, 2, 1)
(12044, 33, 10, 6, 6)
(12045, 13, 36, 6, 6)
(12046, 19, 1, 6, 1)
(12047, 34, 13, 6, 6)
